Exchange,Nodes,NodeIDs,HasNDD,AssignedValue
670,4,16;44;93;109,Yes,1.49
671,4,16;44;95;109,Yes,1.49
672,4,16;44;96;109,Yes,1.49
673,4,16;44;99;109,Yes,1.49
674,4,16;44;100;109,Yes,1.49
675,4,16;44;101;109,Yes,1.3122
676,4,16;44;102;109,Yes,1.49
677,4,16;44;103;109,Yes,1.49
678,4,16;44;108;109,Yes,1.36038
679,4,16;21;44;109,Yes,1.3122
680,4,16;44;67;109,Yes,1.45478
681,4,16;44;83;109,Yes,1.7905
682,4,16;44;86;109,Yes,1.44182
683,4,16;44;97;109,Yes,1.44182
684,4,16;44;105;109,Yes,1.44182
685,3,16;47;109,Yes,0.833903
686,4,16;47;54;109,Yes,0.833903
687,4,16;47;59;109,Yes,0.882088
688,4,16;47;60;109,Yes,0.882088
689,4,16;47;64;109,Yes,0.882088
690,4,16;47;70;109,Yes,0.882088
691,4,16;47;75;109,Yes,0.882088
692,4,16;47;79;109,Yes,0.833903
693,4,16;47;81;109,Yes,0.882088
694,4,16;47;84;109,Yes,0.882088
695,4,16;47;85;109,Yes,0.882088
696,4,16;47;91;109,Yes,1.49
697,4,16;47;92;109,Yes,0.882088
698,4,16;47;93;109,Yes,0.882088
699,4,16;47;95;109,Yes,0.882088
700,4,16;47;96;109,Yes,0.882088
701,4,16;47;99;109,Yes,0.882088
702,4,16;47;100;109,Yes,0.882088
703,4,16;47;101;109,Yes,0.833903
704,4,16;47;102;109,Yes,0.882088
705,4,16;47;103;109,Yes,0.882088
706,4,16;47;108;109,Yes,1.36038
707,4,16;47;71;109,Yes,1.3122
708,4,16;47;83;109,Yes,1.89421
709,3,16;54;109,Yes,0.6561
710,4,16;54;59;109,Yes,0.833903
711,4,16;54;60;109,Yes,0.833903
712,4,16;54;64;109,Yes,0.833903
713,4,16;54;70;109,Yes,0.833903
714,4,16;54;75;109,Yes,0.833903
715,4,16;54;79;109,Yes,0.6561
716,4,16;54;81;109,Yes,0.833903
717,4,16;54;84;109,Yes,0.833903
718,4,16;54;85;109,Yes,0.833903
719,4,16;54;91;109,Yes,1.3122
720,4,16;54;92;109,Yes,0.833903
721,4,16;54;93;109,Yes,0.833903
722,4,16;54;95;109,Yes,0.833903
723,4,16;54;96;109,Yes,0.833903
724,4,16;54;99;109,Yes,0.833903
725,4,16;54;100;109,Yes,0.833903
726,4,16;54;101;109,Yes,0.6561
727,4,16;54;102;109,Yes,0.833903
728,4,16;54;103;109,Yes,0.833903
729,4,16;54;108;109,Yes,0.833903
730,3,16;59;109,Yes,0.833903
731,4,16;59;60;109,Yes,0.882088
732,4,16;59;64;109,Yes,0.882088
733,4,16;59;70;109,Yes,0.882088
734,4,16;59;75;109,Yes,0.882088
735,4,16;59;79;109,Yes,0.833903
736,4,16;59;81;109,Yes,0.882088
737,4,16;59;84;109,Yes,0.882088
738,4,16;59;85;109,Yes,0.882088
739,4,16;59;91;109,Yes,1.49
740,4,16;59;92;109,Yes,0.882088
741,4,16;59;93;109,Yes,0.882088
742,4,16;59;95;109,Yes,0.882088
743,4,16;59;96;109,Yes,0.882088
744,4,16;59;99;109,Yes,0.882088
745,4,16;59;100;109,Yes,0.882088
746,4,16;59;101;109,Yes,0.833903
747,4,16;59;102;109,Yes,0.882088
748,4,16;59;103;109,Yes,0.882088
749,4,16;59;108;109,Yes,0.882088
750,3,16;60;109,Yes,0.833903
751,4,16;60;64;109,Yes,0.882088
752,4,16;60;70;109,Yes,0.882088
753,4,16;60;75;109,Yes,0.882088
754,4,16;60;79;109,Yes,0.833903
755,4,16;60;81;109,Yes,0.882088
756,4,16;60;84;109,Yes,0.882088
757,4,16;60;85;109,Yes,0.882088
758,4,16;60;91;109,Yes,1.49
759,4,16;60;92;109,Yes,0.882088
760,4,16;60;93;109,Yes,0.882088
761,4,16;60;95;109,Yes,0.882088
762,4,16;60;96;109,Yes,0.882088
763,4,16;60;99;109,Yes,0.882088
764,4,16;60;100;109,Yes,0.882088
765,4,16;60;101;109,Yes,0.833903
766,4,16;60;102;109,Yes,0.882088
767,4,16;60;103;109,Yes,0.882088
768,4,16;60;108;109,Yes,1.36038
769,3,16;64;109,Yes,0.833903
770,4,16;64;70;109,Yes,0.882088
771,4,16;64;75;109,Yes,0.882088
772,4,16;64;79;109,Yes,0.833903
773,4,16;64;81;109,Yes,0.882088
774,4,16;64;84;109,Yes,0.882088
775,4,16;64;85;109,Yes,0.882088
776,4,16;64;91;109,Yes,1.49
777,4,16;64;92;109,Yes,0.882088
778,4,16;64;93;109,Yes,0.882088
779,4,16;64;95;109,Yes,0.882088
780,4,16;64;96;109,Yes,0.882088
781,4,16;64;99;109,Yes,0.882088
782,4,16;64;100;109,Yes,0.882088
783,4,16;64;101;109,Yes,0.833903
784,4,16;64;102;109,Yes,0.882088
785,4,16;64;103;109,Yes,0.882088
786,4,16;64;108;109,Yes,1.36038
787,3,16;70;109,Yes,0.833903
788,4,16;70;75;109,Yes,0.882088
789,4,16;70;79;109,Yes,0.833903
790,4,16;70;81;109,Yes,0.882088
791,4,16;70;84;109,Yes,0.882088
792,4,16;70;85;109,Yes,0.882088
793,4,16;70;91;109,Yes,1.36038
794,4,16;70;92;109,Yes,0.882088
795,4,16;70;93;109,Yes,0.882088
796,4,16;70;95;109,Yes,0.882088
797,4,16;70;96;109,Yes,0.882088
798,4,16;70;99;109,Yes,0.882088
799,4,16;70;100;109,Yes,0.882088
800,4,16;70;101;109,Yes,0.833903
801,4,16;70;102;109,Yes,0.882088
802,4,16;70;103;109,Yes,0.882088
803,4,16;70;108;109,Yes,0.882088
804,3,16;75;109,Yes,0.833903
805,4,16;75;79;109,Yes,0.833903
806,4,16;75;81;109,Yes,0.882088
807,4,16;75;84;109,Yes,0.882088
808,4,16;75;85;109,Yes,0.882088
809,4,16;75;91;109,Yes,1.49
810,4,16;75;92;109,Yes,0.882088
811,4,16;75;93;109,Yes,0.882088
812,4,16;75;95;109,Yes,0.882088
813,4,16;75;96;109,Yes,0.882088
814,4,16;75;99;109,Yes,0.882088
815,4,16;75;100;109,Yes,0.882088
816,4,16;75;101;109,Yes,0.833903
817,4,16;75;102;109,Yes,0.882088
818,4,16;75;103;109,Yes,0.882088
819,4,16;75;108;109,Yes,0.882088
820,3,16;79;109,Yes,0.6561
821,4,16;79;81;109,Yes,0.833903
822,4,16;79;84;109,Yes,0.833903
823,4,16;79;85;109,Yes,0.833903
824,4,16;79;91;109,Yes,1.3122
825,4,16;79;92;109,Yes,0.833903
826,4,16;79;93;109,Yes,0.833903
827,4,16;79;95;109,Yes,0.833903
828,4,16;79;96;109,Yes,0.833903
829,4,16;79;99;109,Yes,0.833903
830,4,16;79;100;109,Yes,0.833903
831,4,16;79;101;109,Yes,0.6561
832,4,16;79;102;109,Yes,0.833903
833,4,16;79;103;109,Yes,0.833903
834,4,16;79;108;109,Yes,0.833903
835,3,16;81;109,Yes,0.833903
836,4,16;81;84;109,Yes,0.882088
837,4,16;81;85;109,Yes,0.882088
838,4,16;81;91;109,Yes,1.49
839,4,16;81;92;109,Yes,0.882088
840,4,16;81;93;109,Yes,0.882088
841,4,16;81;95;109,Yes,0.882088
842,4,16;81;96;109,Yes,0.882088
843,4,16;81;99;109,Yes,0.882088
844,4,16;81;100;109,Yes,0.882088
845,4,16;81;101;109,Yes,0.833903
846,4,16;81;102;109,Yes,0.882088
847,4,16;81;103;109,Yes,0.882088
848,4,16;81;108;109,Yes,1.36038
849,4,16;71;81;109,Yes,1.3122
850,3,16;84;109,Yes,0.833903
851,4,16;84;85;109,Yes,0.882088
852,4,16;84;91;109,Yes,1.49
853,4,16;84;92;109,Yes,0.882088
854,4,16;84;93;109,Yes,0.882088
855,4,16;84;95;109,Yes,0.882088
856,4,16;84;96;109,Yes,0.882088
857,4,16;84;99;109,Yes,0.882088
858,4,16;84;100;109,Yes,0.882088
859,4,16;84;101;109,Yes,0.833903
860,4,16;84;102;109,Yes,0.882088
861,4,16;84;103;109,Yes,1.36038
862,4,16;84;108;109,Yes,0.882088
863,3,16;85;109,Yes,0.833903
864,4,16;85;91;109,Yes,1.49
865,4,16;85;92;109,Yes,0.882088
866,4,16;85;93;109,Yes,0.882088
867,4,16;85;95;109,Yes,0.882088
868,4,16;85;96;109,Yes,0.882088
869,4,16;85;99;109,Yes,0.882088
870,4,16;85;100;109,Yes,0.882088
871,4,16;85;101;109,Yes,0.833903
872,4,16;85;102;109,Yes,0.882088
873,4,16;85;103;109,Yes,0.882088
874,4,16;85;108;109,Yes,1.36038
875,3,16;91;109,Yes,1.3122
876,4,16;91;92;109,Yes,1.36038
877,4,16;91;93;109,Yes,1.49
878,4,16;91;95;109,Yes,1.49
879,4,16;91;96;109,Yes,1.49
880,4,16;91;99;109,Yes,1.49
881,4,16;91;100;109,Yes,1.49
882,4,16;91;101;109,Yes,1.3122
883,4,16;91;102;109,Yes,1.49
884,4,16;91;103;109,Yes,1.49
885,4,16;91;108;109,Yes,1.36038
886,4,16;21;91;109,Yes,1.3122
887,4,16;53;91;109,Yes,2.11941
888,4,16;61;91;109,Yes,1.44182
889,4,16;67;91;109,Yes,1.45478
890,4,16;77;91;109,Yes,1.44182
891,4,16;83;91;109,Yes,1.7905
892,4,16;86;91;109,Yes,1.44182
893,4,16;87;91;109,Yes,1.44182
894,4,16;91;105;109,Yes,1.95758
895,4,16;91;106;109,Yes,1.44182
896,4,16;91;107;109,Yes,1.95758
897,3,16;92;109,Yes,0.833903
898,4,16;92;93;109,Yes,0.882088
899,4,16;92;95;109,Yes,0.882088
900,4,16;92;96;109,Yes,0.882088
901,4,16;92;99;109,Yes,0.882088
902,4,16;92;100;109,Yes,0.882088
903,4,16;92;101;109,Yes,0.833903
904,4,16;92;102;109,Yes,0.882088
905,4,16;92;103;109,Yes,0.882088
906,4,16;92;108;109,Yes,0.882088
907,3,16;93;109,Yes,0.833903
908,4,16;93;95;109,Yes,0.882088
909,4,16;93;96;109,Yes,0.882088
910,4,16;93;99;109,Yes,0.882088
911,4,16;93;100;109,Yes,0.882088
912,4,16;93;101;109,Yes,0.833903
913,4,16;93;102;109,Yes,0.882088
914,4,16;93;103;109,Yes,0.882088
915,4,16;93;108;109,Yes,1.36038
916,4,16;71;93;109,Yes,1.3122
917,3,16;95;109,Yes,0.833903
918,4,16;95;96;109,Yes,0.882088
919,4,16;95;99;109,Yes,0.882088
920,4,16;95;100;109,Yes,0.882088
921,4,16;95;101;109,Yes,0.833903
922,4,16;95;102;109,Yes,0.882088
923,4,16;95;103;109,Yes,0.882088
924,4,16;95;108;109,Yes,1.36038
925,4,16;83;95;109,Yes,1.66088
926,3,16;96;109,Yes,0.833903
927,4,16;96;99;109,Yes,0.882088
928,4,16;96;100;109,Yes,0.882088
929,4,16;96;101;109,Yes,0.833903
930,4,16;96;102;109,Yes,0.882088
931,4,16;96;103;109,Yes,0.882088
932,4,16;96;108;109,Yes,1.36038
933,4,16;31;96;109,Yes,1.36003
934,4,16;71;96;109,Yes,1.3122
935,4,16;83;96;109,Yes,1.89421
936,4,16;96;107;109,Yes,1.82796
937,3,16;99;109,Yes,0.833903
938,4,16;99;100;109,Yes,1.36038
939,4,16;99;101;109,Yes,0.833903
940,4,16;99;102;109,Yes,0.882088
941,4,16;99;103;109,Yes,1.36038
942,4,16;99;108;109,Yes,0.882088
943,3,16;100;109,Yes,0.833903
944,4,16;100;101;109,Yes,0.833903
945,4,16;100;102;109,Yes,1.36038
946,4,16;100;103;109,Yes,0.882088
947,4,16;100;108;109,Yes,0.882088
948,3,16;101;109,Yes,0.6561
949,4,16;101;102;109,Yes,0.833903
950,4,16;101;103;109,Yes,0.833903
951,4,16;101;108;109,Yes,0.833903
952,3,16;102;109,Yes,0.833903
953,4,16;102;103;109,Yes,1.36038
954,4,16;102;108;109,Yes,0.882088
955,3,16;103;109,Yes,0.833903
956,4,16;103;108;109,Yes,0.882088
957,3,16;108;109,Yes,0.833903
958,4,16;71;108;109,Yes,1.82796
959,2,19;109,Yes,0.72171
960,3,19;22;109,Yes,0.851683
961,4,19;22;23;109,Yes,0.851683
962,4,19;22;34;109,Yes,0.886906
963,4,19;22;35;109,Yes,0.886906
964,4,19;22;43;109,Yes,0.886906
965,4,19;22;44;109,Yes,0.886906
966,4,19;22;47;109,Yes,0.886906
967,4,19;22;54;109,Yes,0.851683
968,4,19;22;59;109,Yes,0.886906
969,4,19;22;60;109,Yes,0.886906
970,4,19;22;64;109,Yes,0.886906
971,4,19;22;70;109,Yes,0.886906
972,4,19;22;75;109,Yes,0.886906
973,4,19;22;79;109,Yes,0.851683
974,4,19;22;81;109,Yes,0.886906
975,4,19;22;84;109,Yes,0.886906
976,4,19;22;85;109,Yes,0.886906
977,4,19;22;91;109,Yes,1.50778
978,4,19;22;92;109,Yes,0.886906
979,4,19;22;93;109,Yes,0.886906
980,4,19;22;95;109,Yes,0.886906
981,4,19;22;96;109,Yes,0.886906
982,4,19;22;99;109,Yes,0.886906
983,4,19;22;100;109,Yes,0.886906
984,4,19;22;101;109,Yes,0.851683
985,4,19;22;102;109,Yes,0.886906
986,4,19;22;103;109,Yes,0.886906
987,4,19;22;108;109,Yes,0.886906
988,4,19;22;83;109,Yes,1.87712
989,3,19;23;109,Yes,0.72171
990,4,19;23;34;109,Yes,0.851683
991,4,19;23;35;109,Yes,0.851683
992,4,19;23;43;109,Yes,0.851683
993,4,19;23;44;109,Yes,0.851683
994,4,19;23;47;109,Yes,0.851683
995,4,19;23;54;109,Yes,0.72171
996,4,19;23;59;109,Yes,0.851683
997,4,19;23;60;109,Yes,0.851683
998,4,19;23;64;109,Yes,0.851683
999,4,19;23;70;109,Yes,0.851683
1000,4,19;23;75;109,Yes,0.851683
1001,4,19;23;79;109,Yes,0.72171
1002,4,19;23;81;109,Yes,0.851683
1003,4,19;23;84;109,Yes,0.851683
1004,4,19;23;85;109,Yes,0.851683
1005,4,19;23;91;109,Yes,1.37781
1006,4,19;23;92;109,Yes,0.851683
1007,4,19;23;93;109,Yes,0.851683
1008,4,19;23;95;109,Yes,0.851683
1009,4,19;23;96;109,Yes,0.851683
1010,4,19;23;99;109,Yes,0.851683
1011,4,19;23;100;109,Yes,0.851683
1012,4,19;23;101;109,Yes,0.72171
1013,4,19;23;102;109,Yes,0.851683
1014,4,19;23;103;109,Yes,0.851683
1015,4,19;23;108;109,Yes,0.851683
1016,3,19;34;109,Yes,0.851683
1017,4,19;34;35;109,Yes,0.886906
1018,4,19;34;43;109,Yes,0.886906
1019,4,19;34;44;109,Yes,0.886906
1020,4,19;34;47;109,Yes,0.886906
1021,4,19;34;54;109,Yes,0.851683
1022,4,19;34;59;109,Yes,0.886906
1023,4,19;34;60;109,Yes,0.886906
1024,4,19;34;64;109,Yes,0.886906
1025,4,19;34;70;109,Yes,0.886906
1026,4,19;34;75;109,Yes,0.886906
1027,4,19;34;79;109,Yes,0.851683
1028,4,19;34;81;109,Yes,0.886906
1029,4,19;34;84;109,Yes,0.886906
1030,4,19;34;85;109,Yes,0.886906
1031,4,19;34;91;109,Yes,1.50778
1032,4,19;34;92;109,Yes,0.886906
1033,4,19;34;93;109,Yes,0.886906
1034,4,19;34;95;109,Yes,0.886906
1035,4,19;34;96;109,Yes,0.886906
1036,4,19;34;99;109,Yes,0.886906
1037,4,19;34;100;109,Yes,0.886906
1038,4,19;34;101;109,Yes,0.851683
1039,4,19;34;102;109,Yes,0.886906
1040,4,19;34;103;109,Yes,0.886906
1041,4,19;34;108;109,Yes,1.3652
1042,3,19;35;109,Yes,0.851683
1043,4,19;35;43;109,Yes,0.886906
1044,4,19;35;44;109,Yes,0.886906
1045,4,19;35;47;109,Yes,0.886906
1046,4,19;35;54;109,Yes,0.851683
1047,4,19;35;59;109,Yes,0.886906
1048,4,19;35;60;109,Yes,0.886906
1049,4,19;35;64;109,Yes,0.886906
1050,4,19;35;70;109,Yes,0.886906
1051,4,19;35;75;109,Yes,0.886906
1052,4,19;35;79;109,Yes,0.851683
1053,4,19;35;81;109,Yes,0.886906
1054,4,19;35;84;109,Yes,0.886906
1055,4,19;35;85;109,Yes,0.886906
1056,4,19;35;91;109,Yes,1.50778
1057,4,19;35;92;109,Yes,0.886906
1058,4,19;35;93;109,Yes,0.886906
1059,4,19;35;95;109,Yes,0.886906
1060,4,19;35;96;109,Yes,0.886906
1061,4,19;35;99;109,Yes,0.886906
1062,4,19;35;100;109,Yes,0.886906
1063,4,19;35;101;109,Yes,0.851683
1064,4,19;35;102;109,Yes,0.886906
1065,4,19;35;103;109,Yes,0.886906
1066,4,19;35;108;109,Yes,0.886906
1067,3,19;43;109,Yes,0.851683
1068,4,19;43;44;109,Yes,0.886906
1069,4,19;43;47;109,Yes,0.886906
1070,4,19;43;54;109,Yes,0.851683
1071,4,19;43;59;109,Yes,0.886906
1072,4,19;43;60;109,Yes,0.886906
1073,4,19;43;64;109,Yes,0.886906
1074,4,19;43;70;109,Yes,0.886906
1075,4,19;43;75;109,Yes,0.886906
1076,4,19;43;79;109,Yes,0.851683
1077,4,19;43;81;109,Yes,0.886906
1078,4,19;43;84;109,Yes,0.886906
1079,4,19;43;85;109,Yes,0.886906
1080,4,19;43;91;109,Yes,1.50778
1081,4,19;43;92;109,Yes,0.886906
1082,4,19;43;93;109,Yes,0.886906
1083,4,19;43;95;109,Yes,0.886906
1084,4,19;43;96;109,Yes,0.886906
1085,4,19;43;99;109,Yes,0.886906
1086,4,19;43;100;109,Yes,0.886906
1087,4,19;43;101;109,Yes,0.851683
1088,4,19;43;102;109,Yes,0.886906
1089,4,19;43;103;109,Yes,0.886906
1090,4,19;43;108;109,Yes,0.886906
1091,3,19;44;109,Yes,0.851683
1092,4,19;44;47;109,Yes,1.3652
1093,4,19;44;54;109,Yes,0.851683
1094,4,19;44;59;109,Yes,1.3652
1095,4,19;44;60;109,Yes,1.3652
1096,4,19;44;64;109,Yes,1.3652
1097,4,19;44;70;109,Yes,0.886906
1098,4,19;44;75;109,Yes,0.886906
1099,4,19;44;79;109,Yes,0.851683
1100,4,19;44;81;109,Yes,1.3652
1101,4,19;44;84;109,Yes,1.3652
1102,4,19;44;85;109,Yes,1.3652
1103,4,19;44;91;109,Yes,1.92968
1104,4,19;44;92;109,Yes,0.886906
1105,4,19;44;93;109,Yes,1.3652
1106,4,19;44;95;109,Yes,1.3652
1107,4,19;44;96;109,Yes,1.3652
1108,4,19;44;99;109,Yes,1.3652
1109,4,19;44;100;109,Yes,1.3652
1110,4,19;44;101;109,Yes,0.851683
1111,4,19;44;102;109,Yes,1.3652
1112,4,19;44;103;109,Yes,1.3652
1113,4,19;44;108;109,Yes,0.886906
1114,4,19;21;44;109,Yes,0.851683
1115,4,19;44;67;109,Yes,1.37781
1116,4,19;44;83;109,Yes,1.32998
1117,4,19;44;86;109,Yes,1.32998
1118,4,19;44;97;109,Yes,1.71353
1119,4,19;44;105;109,Yes,1.32998
1120,3,19;47;109,Yes,0.851683
1121,4,19;47;54;109,Yes,0.851683
1122,4,19;47;59;109,Yes,0.886906
1123,4,19;47;60;109,Yes,0.886906
1124,4,19;47;64;109,Yes,0.886906
1125,4,19;47;70;109,Yes,0.886906
1126,4,19;47;75;109,Yes,0.886906
1127,4,19;47;79;109,Yes,0.851683
1128,4,19;47;81;109,Yes,0.886906
1129,4,19;47;84;109,Yes,0.886906
1130,4,19;47;85;109,Yes,0.886906
1131,4,19;47;91;109,Yes,1.50778
1132,4,19;47;92;109,Yes,0.886906
1133,4,19;47;93;109,Yes,0.886906
1134,4,19;47;95;109,Yes,0.886906
1135,4,19;47;96;109,Yes,0.886906
1136,4,19;47;99;109,Yes,0.886906
1137,4,19;47;100;109,Yes,0.886906
1138,4,19;47;101;109,Yes,0.851683
1139,4,19;47;102;109,Yes,0.886906
1140,4,19;47;103;109,Yes,0.886906
1141,4,19;47;108;109,Yes,1.3652
1142,4,19;47;71;109,Yes,1.32998
1143,4,19;47;83;109,Yes,1.87712
1144,3,19;54;109,Yes,0.72171
1145,4,19;54;59;109,Yes,0.851683
1146,4,19;54;60;109,Yes,0.851683
1147,4,19;54;64;109,Yes,0.851683
1148,4,19;54;70;109,Yes,0.851683
1149,4,19;54;75;109,Yes,0.851683
1150,4,19;54;79;109,Yes,0.72171
1151,4,19;54;81;109,Yes,0.851683
1152,4,19;54;84;109,Yes,0.851683
1153,4,19;54;85;109,Yes,0.851683
1154,4,19;54;91;109,Yes,1.37781
1155,4,19;54;92;109,Yes,0.851683
1156,4,19;54;93;109,Yes,0.851683
1157,4,19;54;95;109,Yes,0.851683
1158,4,19;54;96;109,Yes,0.851683
1159,4,19;54;99;109,Yes,0.851683
1160,4,19;54;100;109,Yes,0.851683
1161,4,19;54;101;109,Yes,0.72171
1162,4,19;54;102;109,Yes,0.851683
1163,4,19;54;103;109,Yes,0.851683
1164,4,19;54;108;109,Yes,0.851683
1165,3,19;59;109,Yes,0.851683
1166,4,19;59;60;109,Yes,0.886906
1167,4,19;59;64;109,Yes,0.886906
1168,4,19;59;70;109,Yes,0.886906
1169,4,19;59;75;109,Yes,0.886906
1170,4,19;59;79;109,Yes,0.851683
1171,4,19;59;81;109,Yes,0.886906
1172,4,19;59;84;109,Yes,0.886906
1173,4,19;59;85;109,Yes,0.886906
1174,4,19;59;91;109,Yes,1.50778
1175,4,19;59;92;109,Yes,0.886906
1176,4,19;59;93;109,Yes,0.886906
1177,4,19;59;95;109,Yes,0.886906
1178,4,19;59;96;109,Yes,0.886906
1179,4,19;59;99;109,Yes,0.886906
1180,4,19;59;100;109,Yes,0.886906
1181,4,19;59;101;109,Yes,0.851683
1182,4,19;59;102;109,Yes,0.886906
1183,4,19;59;103;109,Yes,0.886906
1184,4,19;59;108;109,Yes,0.886906
1185,3,19;60;109,Yes,0.851683
1186,4,19;60;64;109,Yes,0.886906
1187,4,19;60;70;109,Yes,0.886906
1188,4,19;60;75;109,Yes,0.886906
1189,4,19;60;79;109,Yes,0.851683
1190,4,19;60;81;109,Yes,0.886906
1191,4,19;60;84;109,Yes,0.886906
1192,4,19;60;85;109,Yes,0.886906
1193,4,19;60;91;109,Yes,1.50778
1194,4,19;60;92;109,Yes,0.886906
1195,4,19;60;93;109,Yes,0.886906
1196,4,19;60;95;109,Yes,0.886906
1197,4,19;60;96;109,Yes,0.886906
1198,4,19;60;99;109,Yes,0.886906
1199,4,19;60;100;109,Yes,0.886906
1200,4,19;60;101;109,Yes,0.851683
1201,4,19;60;102;109,Yes,0.886906
1202,4,19;60;103;109,Yes,0.886906
1203,4,19;60;108;109,Yes,1.3652
1204,3,19;64;109,Yes,0.851683
1205,4,19;64;70;109,Yes,0.886906
1206,4,19;64;75;109,Yes,0.886906
1207,4,19;64;79;109,Yes,0.851683
1208,4,19;64;81;109,Yes,0.886906
1209,4,19;64;84;109,Yes,0.886906
1210,4,19;64;85;109,Yes,0.886906
1211,4,19;64;91;109,Yes,1.50778
1212,4,19;64;92;109,Yes,0.886906
1213,4,19;64;93;109,Yes,0.886906
1214,4,19;64;95;109,Yes,0.886906
1215,4,19;64;96;109,Yes,0.886906
1216,4,19;64;99;109,Yes,0.886906
1217,4,19;64;100;109,Yes,0.886906
1218,4,19;64;101;109,Yes,0.851683
1219,4,19;64;102;109,Yes,0.886906
1220,4,19;64;103;109,Yes,0.886906
1221,4,19;64;108;109,Yes,1.3652
1222,3,19;70;109,Yes,0.851683
1223,4,19;70;75;109,Yes,0.886906
1224,4,19;70;79;109,Yes,0.851683
1225,4,19;70;81;109,Yes,0.886906
1226,4,19;70;84;109,Yes,0.886906
1227,4,19;70;85;109,Yes,0.886906
1228,4,19;70;91;109,Yes,1.41303
1229,4,19;70;92;109,Yes,0.886906
1230,4,19;70;93;109,Yes,0.886906
1231,4,19;70;95;109,Yes,0.886906
1232,4,19;70;96;109,Yes,0.886906
1233,4,19;70;99;109,Yes,0.886906
1234,4,19;70;100;109,Yes,0.886906
1235,4,19;70;101;109,Yes,0.851683
1236,4,19;70;102;109,Yes,0.886906
1237,4,19;70;103;109,Yes,0.886906
1238,4,19;70;108;109,Yes,0.886906
1239,3,19;75;109,Yes,0.851683
1240,4,19;75;79;109,Yes,0.851683
1241,4,19;75;81;109,Yes,0.886906
1242,4,19;75;84;109,Yes,0.886906
1243,4,19;75;85;109,Yes,0.886906
1244,4,19;75;91;109,Yes,1.50778
1245,4,19;75;92;109,Yes,0.886906
1246,4,19;75;93;109,Yes,0.886906
1247,4,19;75;95;109,Yes,0.886906
1248,4,19;75;96;109,Yes,0.886906
1249,4,19;75;99;109,Yes,0.886906
1250,4,19;75;100;109,Yes,0.886906
1251,4,19;75;101;109,Yes,0.851683
1252,4,19;75;102;109,Yes,0.886906
1253,4,19;75;103;109,Yes,0.886906
1254,4,19;75;108;109,Yes,0.886906
1255,3,19;79;109,Yes,0.72171
1256,4,19;79;81;109,Yes,0.851683
1257,4,19;79;84;109,Yes,0.851683
1258,4,19;79;85;109,Yes,0.851683
1259,4,19;79;91;109,Yes,1.37781
1260,4,19;79;92;109,Yes,0.851683
1261,4,19;79;93;109,Yes,0.851683
1262,4,19;79;95;109,Yes,0.851683
1263,4,19;79;96;109,Yes,0.851683
1264,4,19;79;99;109,Yes,0.851683
1265,4,19;79;100;109,Yes,0.851683
1266,4,19;79;101;109,Yes,0.72171
1267,4,19;79;102;109,Yes,0.851683
1268,4,19;79;103;109,Yes,0.851683
1269,4,19;79;108;109,Yes,0.851683
1270,3,19;81;109,Yes,0.851683
1271,4,19;81;84;109,Yes,0.886906
1272,4,19;81;85;109,Yes,0.886906
1273,4,19;81;91;109,Yes,1.50778
1274,4,19;81;92;109,Yes,0.886906
1275,4,19;81;93;109,Yes,0.886906
1276,4,19;81;95;109,Yes,0.886906
1277,4,19;81;96;109,Yes,0.886906
1278,4,19;81;99;109,Yes,0.886906
1279,4,19;81;100;109,Yes,0.886906
1280,4,19;81;101;109,Yes,0.851683
1281,4,19;81;102;109,Yes,0.886906
1282,4,19;81;103;109,Yes,0.886906
1283,4,19;81;108;109,Yes,1.3652
1284,4,19;71;81;109,Yes,1.32998
1285,3,19;84;109,Yes,0.851683
1286,4,19;84;85;109,Yes,0.886906
1287,4,19;84;91;109,Yes,1.50778
1288,4,19;84;92;109,Yes,0.886906
1289,4,19;84;93;109,Yes,0.886906
1290,4,19;84;95;109,Yes,0.886906
1291,4,19;84;96;109,Yes,0.886906
1292,4,19;84;99;109,Yes,0.886906
1293,4,19;84;100;109,Yes,0.886906
1294,4,19;84;101;109,Yes,0.851683
1295,4,19;84;102;109,Yes,0.886906
1296,4,19;84;103;109,Yes,1.3652
1297,4,19;84;108;109,Yes,0.886906
1298,3,19;85;109,Yes,0.851683
1299,4,19;85;91;109,Yes,1.50778
1300,4,19;85;92;109,Yes,0.886906
1301,4,19;85;93;109,Yes,0.886906
1302,4,19;85;95;109,Yes,0.886906
1303,4,19;85;96;109,Yes,0.886906
1304,4,19;85;99;109,Yes,0.886906
1305,4,19;85;100;109,Yes,0.886906
1306,4,19;85;101;109,Yes,0.851683
1307,4,19;85;102;109,Yes,0.886906
1308,4,19;85;103;109,Yes,0.886906
1309,4,19;85;108;109,Yes,1.3652
1310,3,19;91;109,Yes,1.37781
1311,4,19;91;92;109,Yes,1.41303
1312,4,19;91;93;109,Yes,1.50778
1313,4,19;91;95;109,Yes,1.50778
1314,4,19;91;96;109,Yes,1.50778
1315,4,19;91;99;109,Yes,1.50778
1316,4,19;91;100;109,Yes,1.50778
1317,4,19;91;101;109,Yes,1.37781
1318,4,19;91;102;109,Yes,1.50778
1319,4,19;91;103;109,Yes,1.50778
1320,4,19;91;108;109,Yes,1.41303
1321,4,19;21;91;109,Yes,1.37781
1322,4,19;53;91;109,Yes,2.13313
1323,4,19;61;91;109,Yes,1.47256
