Exchange,Nodes,NodeIDs,HasNDD,AssignedValue
608,5,15;19;44;84;109,Yes,1.3652
609,5,15;19;44;85;109,Yes,1.3652
610,5,15;19;44;91;109,Yes,1.92968
611,5,15;19;44;92;109,Yes,0.886906
612,5,15;19;44;93;109,Yes,1.3652
613,5,15;19;44;95;109,Yes,1.3652
614,5,15;19;44;96;109,Yes,1.3652
615,5,15;19;44;99;109,Yes,1.3652
616,5,15;19;44;100;109,Yes,1.3652
617,5,15;19;44;101;109,Yes,0.851683
618,5,15;19;44;102;109,Yes,1.3652
619,5,15;19;44;103;109,Yes,1.3652
620,5,15;19;44;108;109,Yes,0.886906
621,5,15;19;21;44;109,Yes,0.851683
622,5,15;19;44;67;109,Yes,1.37781
623,5,15;19;44;83;109,Yes,1.32998
624,5,15;19;44;86;109,Yes,1.32998
625,5,15;19;44;97;109,Yes,1.71353
626,5,15;19;44;105;109,Yes,1.32998
627,4,15;19;47;109,Yes,0.851683
628,5,15;19;47;54;109,Yes,0.851683
629,5,15;19;47;59;109,Yes,0.886906
630,5,15;19;47;60;109,Yes,0.886906
631,5,15;19;47;64;109,Yes,0.886906
632,5,15;19;47;70;109,Yes,0.886906
633,5,15;19;47;75;109,Yes,0.886906
634,5,15;19;47;79;109,Yes,0.851683
635,5,15;19;47;81;109,Yes,0.886906
636,5,15;19;47;84;109,Yes,0.886906
637,5,15;19;47;85;109,Yes,0.886906
638,5,15;19;47;91;109,Yes,1.50778
639,5,15;19;47;92;109,Yes,0.886906
640,5,15;19;47;93;109,Yes,0.886906
641,5,15;19;47;95;109,Yes,0.886906
642,5,15;19;47;96;109,Yes,0.886906
643,5,15;19;47;99;109,Yes,0.886906
644,5,15;19;47;100;109,Yes,0.886906
645,5,15;19;47;101;109,Yes,0.851683
646,5,15;19;47;102;109,Yes,0.886906
647,5,15;19;47;103;109,Yes,0.886906
648,5,15;19;47;108;109,Yes,1.3652
649,5,15;19;47;71;109,Yes,1.32998
650,5,15;19;47;83;109,Yes,1.87712
651,4,15;19;54;109,Yes,0.72171
652,5,15;19;54;59;109,Yes,0.851683
653,5,15;19;54;60;109,Yes,0.851683
654,5,15;19;54;64;109,Yes,0.851683
655,5,15;19;54;70;109,Yes,0.851683
656,5,15;19;54;75;109,Yes,0.851683
657,5,15;19;54;79;109,Yes,0.72171
658,5,15;19;54;81;109,Yes,0.851683
659,5,15;19;54;84;109,Yes,0.851683
660,5,15;19;54;85;109,Yes,0.851683
661,5,15;19;54;91;109,Yes,1.37781
662,5,15;19;54;92;109,Yes,0.851683
663,5,15;19;54;93;109,Yes,0.851683
664,5,15;19;54;95;109,Yes,0.851683
665,5,15;19;54;96;109,Yes,0.851683
666,5,15;19;54;99;109,Yes,0.851683
667,5,15;19;54;100;109,Yes,0.851683
668,5,15;19;54;101;109,Yes,0.72171
669,5,15;19;54;102;109,Yes,0.851683
670,5,15;19;54;103;109,Yes,0.851683
671,5,15;19;54;108;109,Yes,0.851683
672,4,15;19;59;109,Yes,0.851683
673,5,15;19;59;60;109,Yes,0.886906
674,5,15;19;59;64;109,Yes,0.886906
675,5,15;19;59;70;109,Yes,0.886906
676,5,15;19;59;75;109,Yes,0.886906
677,5,15;19;59;79;109,Yes,0.851683
678,5,15;19;59;81;109,Yes,0.886906
679,5,15;19;59;84;109,Yes,0.886906
680,5,15;19;59;85;109,Yes,0.886906
681,5,15;19;59;91;109,Yes,1.50778
682,5,15;19;59;92;109,Yes,0.886906
683,5,15;19;59;93;109,Yes,0.886906
684,5,15;19;59;95;109,Yes,0.886906
685,5,15;19;59;96;109,Yes,0.886906
686,5,15;19;59;99;109,Yes,0.886906
687,5,15;19;59;100;109,Yes,0.886906
688,5,15;19;59;101;109,Yes,0.851683
689,5,15;19;59;102;109,Yes,0.886906
690,5,15;19;59;103;109,Yes,0.886906
691,5,15;19;59;108;109,Yes,0.886906
692,4,15;19;60;109,Yes,0.851683
693,5,15;19;60;64;109,Yes,0.886906
694,5,15;19;60;70;109,Yes,0.886906
695,5,15;19;60;75;109,Yes,0.886906
696,5,15;19;60;79;109,Yes,0.851683
697,5,15;19;60;81;109,Yes,0.886906
698,5,15;19;60;84;109,Yes,0.886906
699,5,15;19;60;85;109,Yes,0.886906
700,5,15;19;60;91;109,Yes,1.50778
701,5,15;19;60;92;109,Yes,0.886906
702,5,15;19;60;93;109,Yes,0.886906
703,5,15;19;60;95;109,Yes,0.886906
704,5,15;19;60;96;109,Yes,0.886906
705,5,15;19;60;99;109,Yes,0.886906
706,5,15;19;60;100;109,Yes,0.886906
707,5,15;19;60;101;109,Yes,0.851683
708,5,15;19;60;102;109,Yes,0.886906
709,5,15;19;60;103;109,Yes,0.886906
710,5,15;19;60;108;109,Yes,1.3652
711,4,15;19;64;109,Yes,0.851683
712,5,15;19;64;70;109,Yes,0.886906
713,5,15;19;64;75;109,Yes,0.886906
714,5,15;19;64;79;109,Yes,0.851683
715,5,15;19;64;81;109,Yes,0.886906
716,5,15;19;64;84;109,Yes,0.886906
717,5,15;19;64;85;109,Yes,0.886906
718,5,15;19;64;91;109,Yes,1.50778
719,5,15;19;64;92;109,Yes,0.886906
720,5,15;19;64;93;109,Yes,0.886906
721,5,15;19;64;95;109,Yes,0.886906
722,5,15;19;64;96;109,Yes,0.886906
723,5,15;19;64;99;109,Yes,0.886906
724,5,15;19;64;100;109,Yes,0.886906
725,5,15;19;64;101;109,Yes,0.851683
726,5,15;19;64;102;109,Yes,0.886906
727,5,15;19;64;103;109,Yes,0.886906
728,5,15;19;64;108;109,Yes,1.3652
729,4,15;19;70;109,Yes,0.851683
730,5,15;19;70;75;109,Yes,0.886906
731,5,15;19;70;79;109,Yes,0.851683
732,5,15;19;70;81;109,Yes,0.886906
733,5,15;19;70;84;109,Yes,0.886906
734,5,15;19;70;85;109,Yes,0.886906
735,5,15;19;70;91;109,Yes,1.41303
736,5,15;19;70;92;109,Yes,0.886906
737,5,15;19;70;93;109,Yes,0.886906
738,5,15;19;70;95;109,Yes,0.886906
739,5,15;19;70;96;109,Yes,0.886906
740,5,15;19;70;99;109,Yes,0.886906
741,5,15;19;70;100;109,Yes,0.886906
742,5,15;19;70;101;109,Yes,0.851683
743,5,15;19;70;102;109,Yes,0.886906
744,5,15;19;70;103;109,Yes,0.886906
745,5,15;19;70;108;109,Yes,0.886906
746,4,15;19;75;109,Yes,0.851683
747,5,15;19;75;79;109,Yes,0.851683
748,5,15;19;75;81;109,Yes,0.886906
749,5,15;19;75;84;109,Yes,0.886906
750,5,15;19;75;85;109,Yes,0.886906
751,5,15;19;75;91;109,Yes,1.50778
752,5,15;19;75;92;109,Yes,0.886906
753,5,15;19;75;93;109,Yes,0.886906
754,5,15;19;75;95;109,Yes,0.886906
755,5,15;19;75;96;109,Yes,0.886906
756,5,15;19;75;99;109,Yes,0.886906
757,5,15;19;75;100;109,Yes,0.886906
758,5,15;19;75;101;109,Yes,0.851683
759,5,15;19;75;102;109,Yes,0.886906
760,5,15;19;75;103;109,Yes,0.886906
761,5,15;19;75;108;109,Yes,0.886906
762,4,15;19;79;109,Yes,0.72171
763,5,15;19;79;81;109,Yes,0.851683
764,5,15;19;79;84;109,Yes,0.851683
765,5,15;19;79;85;109,Yes,0.851683
766,5,15;19;79;91;109,Yes,1.37781
767,5,15;19;79;92;109,Yes,0.851683
768,5,15;19;79;93;109,Yes,0.851683
769,5,15;19;79;95;109,Yes,0.851683
770,5,15;19;79;96;109,Yes,0.851683
771,5,15;19;79;99;109,Yes,0.851683
772,5,15;19;79;100;109,Yes,0.851683
773,5,15;19;79;101;109,Yes,0.72171
774,5,15;19;79;102;109,Yes,0.851683
775,5,15;19;79;103;109,Yes,0.851683
776,5,15;19;79;108;109,Yes,0.851683
777,4,15;19;81;109,Yes,0.851683
778,5,15;19;81;84;109,Yes,0.886906
779,5,15;19;81;85;109,Yes,0.886906
780,5,15;19;81;91;109,Yes,1.50778
781,5,15;19;81;92;109,Yes,0.886906
782,5,15;19;81;93;109,Yes,0.886906
783,5,15;19;81;95;109,Yes,0.886906
784,5,15;19;81;96;109,Yes,0.886906
785,5,15;19;81;99;109,Yes,0.886906
786,5,15;19;81;100;109,Yes,0.886906
787,5,15;19;81;101;109,Yes,0.851683
788,5,15;19;81;102;109,Yes,0.886906
789,5,15;19;81;103;109,Yes,0.886906
790,5,15;19;81;108;109,Yes,1.3652
791,5,15;19;71;81;109,Yes,1.32998
792,4,15;19;84;109,Yes,0.851683
793,5,15;19;84;85;109,Yes,0.886906
794,5,15;19;84;91;109,Yes,1.50778
795,5,15;19;84;92;109,Yes,0.886906
796,5,15;19;84;93;109,Yes,0.886906
797,5,15;19;84;95;109,Yes,0.886906
798,5,15;19;84;96;109,Yes,0.886906
799,5,15;19;84;99;109,Yes,0.886906
800,5,15;19;84;100;109,Yes,0.886906
801,5,15;19;84;101;109,Yes,0.851683
802,5,15;19;84;102;109,Yes,0.886906
803,5,15;19;84;103;109,Yes,1.3652
804,5,15;19;84;108;109,Yes,0.886906
805,4,15;19;85;109,Yes,0.851683
806,5,15;19;85;91;109,Yes,1.50778
807,5,15;19;85;92;109,Yes,0.886906
808,5,15;19;85;93;109,Yes,0.886906
809,5,15;19;85;95;109,Yes,0.886906
810,5,15;19;85;96;109,Yes,0.886906
811,5,15;19;85;99;109,Yes,0.886906
812,5,15;19;85;100;109,Yes,0.886906
813,5,15;19;85;101;109,Yes,0.851683
814,5,15;19;85;102;109,Yes,0.886906
815,5,15;19;85;103;109,Yes,0.886906
816,5,15;19;85;108;109,Yes,1.3652
817,4,15;19;91;109,Yes,1.37781
818,5,15;19;91;92;109,Yes,1.41303
819,5,15;19;91;93;109,Yes,1.50778
820,5,15;19;91;95;109,Yes,1.50778
821,5,15;19;91;96;109,Yes,1.50778
822,5,15;19;91;99;109,Yes,1.50778
823,5,15;19;91;100;109,Yes,1.50778
824,5,15;19;91;101;109,Yes,1.37781
825,5,15;19;91;102;109,Yes,1.50778
826,5,15;19;91;103;109,Yes,1.50778
827,5,15;19;91;108;109,Yes,1.41303
828,5,15;19;21;91;109,Yes,1.37781
829,5,15;19;53;91;109,Yes,2.13313
830,5,15;19;61;91;109,Yes,1.47256
831,5,15;19;67;91;109,Yes,1.48204
832,5,15;19;77;91;109,Yes,1.47256
833,5,15;19;83;91;109,Yes,1.47256
834,5,15;19;86;91;109,Yes,1.47256
835,5,15;19;87;91;109,Yes,1.47256
836,5,15;19;91;105;109,Yes,2.0197
837,5,15;19;91;106;109,Yes,1.47256
838,5,15;19;91;107;109,Yes,2.09257
839,4,15;19;92;109,Yes,0.851683
840,5,15;19;92;93;109,Yes,0.886906
841,5,15;19;92;95;109,Yes,0.886906
842,5,15;19;92;96;109,Yes,0.886906
843,5,15;19;92;99;109,Yes,0.886906
844,5,15;19;92;100;109,Yes,0.886906
845,5,15;19;92;101;109,Yes,0.851683
846,5,15;19;92;102;109,Yes,0.886906
847,5,15;19;92;103;109,Yes,0.886906
848,5,15;19;92;108;109,Yes,0.886906
849,4,15;19;93;109,Yes,0.851683
850,5,15;19;93;95;109,Yes,0.886906
851,5,15;19;93;96;109,Yes,0.886906
852,5,15;19;93;99;109,Yes,0.886906
853,5,15;19;93;100;109,Yes,0.886906
854,5,15;19;93;101;109,Yes,0.851683
855,5,15;19;93;102;109,Yes,0.886906
856,5,15;19;93;103;109,Yes,0.886906
857,5,15;19;93;108;109,Yes,1.3652
858,5,15;19;71;93;109,Yes,1.32998
859,4,15;19;95;109,Yes,0.851683
860,5,15;19;95;96;109,Yes,0.886906
861,5,15;19;95;99;109,Yes,0.886906
862,5,15;19;95;100;109,Yes,0.886906
863,5,15;19;95;101;109,Yes,0.851683
864,5,15;19;95;102;109,Yes,0.886906
865,5,15;19;95;103;109,Yes,0.886906
866,5,15;19;95;108;109,Yes,1.3652
867,5,15;19;83;95;109,Yes,1.32998
868,4,15;19;96;109,Yes,0.851683
869,5,15;19;96;99;109,Yes,0.886906
870,5,15;19;96;100;109,Yes,0.886906
871,5,15;19;96;101;109,Yes,0.851683
872,5,15;19;96;102;109,Yes,0.886906
873,5,15;19;96;103;109,Yes,0.886906
874,5,15;19;96;108;109,Yes,1.3652
875,5,15;19;31;96;109,Yes,1.37781
876,5,15;19;71;96;109,Yes,1.32998
877,5,15;19;83;96;109,Yes,1.87712
878,5,15;19;96;107;109,Yes,1.94999
879,4,15;19;99;109,Yes,0.851683
880,5,15;19;99;100;109,Yes,1.3652
881,5,15;19;99;101;109,Yes,0.851683
882,5,15;19;99;102;109,Yes,0.886906
883,5,15;19;99;103;109,Yes,1.3652
884,5,15;19;99;108;109,Yes,0.886906
885,4,15;19;100;109,Yes,0.851683
886,5,15;19;100;101;109,Yes,0.851683
887,5,15;19;100;102;109,Yes,1.3652
888,5,15;19;100;103;109,Yes,0.886906
889,5,15;19;100;108;109,Yes,0.886906
890,4,15;19;101;109,Yes,0.72171
891,5,15;19;101;102;109,Yes,0.851683
892,5,15;19;101;103;109,Yes,0.851683
893,5,15;19;101;108;109,Yes,0.851683
894,4,15;19;102;109,Yes,0.851683
895,5,15;19;102;103;109,Yes,1.3652
896,5,15;19;102;108;109,Yes,0.886906
897,4,15;19;103;109,Yes,0.851683
898,5,15;19;103;108;109,Yes,0.886906
899,4,15;19;108;109,Yes,0.851683
900,5,15;19;71;108;109,Yes,1.87712
901,3,15;22;109,Yes,0.6561
902,4,15;22;23;109,Yes,0.6561
903,5,15;22;23;34;109,Yes,0.833903
904,5,15;22;23;35;109,Yes,0.833903
905,5,15;22;23;43;109,Yes,0.833903
906,5,15;22;23;44;109,Yes,0.833903
907,5,15;22;23;47;109,Yes,0.833903
908,5,15;22;23;54;109,Yes,0.6561
909,5,15;22;23;59;109,Yes,0.833903
910,5,15;22;23;60;109,Yes,0.833903
911,5,15;22;23;64;109,Yes,0.833903
912,5,15;22;23;70;109,Yes,0.833903
913,5,15;22;23;75;109,Yes,0.833903
914,5,15;22;23;79;109,Yes,0.6561
915,5,15;22;23;81;109,Yes,0.833903
916,5,15;22;23;84;109,Yes,0.833903
917,5,15;22;23;85;109,Yes,0.833903
918,5,15;22;23;91;109,Yes,1.3122
919,5,15;22;23;92;109,Yes,0.833903
920,5,15;22;23;93;109,Yes,0.833903
921,5,15;22;23;95;109,Yes,0.833903
922,5,15;22;23;96;109,Yes,0.833903
923,5,15;22;23;99;109,Yes,0.833903
924,5,15;22;23;100;109,Yes,0.833903
925,5,15;22;23;101;109,Yes,0.6561
926,5,15;22;23;102;109,Yes,0.833903
927,5,15;22;23;103;109,Yes,0.833903
928,5,15;22;23;108;109,Yes,0.833903
929,5,15;22;23;83;109,Yes,1.33634
930,4,15;22;34;109,Yes,0.833903
931,5,15;22;34;35;109,Yes,0.882088
932,5,15;22;34;43;109,Yes,0.882088
933,5,15;22;34;44;109,Yes,0.882088
934,5,15;22;34;47;109,Yes,0.882088
935,5,15;22;34;54;109,Yes,0.833903
936,5,15;22;34;59;109,Yes,0.882088
937,5,15;22;34;60;109,Yes,0.882088
938,5,15;22;34;64;109,Yes,0.882088
939,5,15;22;34;70;109,Yes,0.882088
940,5,15;22;34;75;109,Yes,0.882088
941,5,15;22;34;79;109,Yes,0.833903
942,5,15;22;34;81;109,Yes,0.882088
943,5,15;22;34;84;109,Yes,0.882088
944,5,15;22;34;85;109,Yes,0.882088
945,5,15;22;34;91;109,Yes,1.49
946,5,15;22;34;92;109,Yes,0.882088
947,5,15;22;34;93;109,Yes,0.882088
948,5,15;22;34;95;109,Yes,0.882088
949,5,15;22;34;96;109,Yes,0.882088
950,5,15;22;34;99;109,Yes,0.882088
951,5,15;22;34;100;109,Yes,0.882088
952,5,15;22;34;101;109,Yes,0.833903
953,5,15;22;34;102;109,Yes,0.882088
954,5,15;22;34;103;109,Yes,0.882088
955,5,15;22;34;108;109,Yes,1.36038
956,5,15;22;34;83;109,Yes,1.82796
957,4,15;22;35;109,Yes,0.833903
958,5,15;22;35;43;109,Yes,0.882088
959,5,15;22;35;44;109,Yes,0.882088
960,5,15;22;35;47;109,Yes,0.882088
961,5,15;22;35;54;109,Yes,0.833903
962,5,15;22;35;59;109,Yes,0.882088
963,5,15;22;35;60;109,Yes,0.882088
964,5,15;22;35;64;109,Yes,0.882088
965,5,15;22;35;70;109,Yes,0.882088
966,5,15;22;35;75;109,Yes,0.882088
967,5,15;22;35;79;109,Yes,0.833903
968,5,15;22;35;81;109,Yes,0.882088
969,5,15;22;35;84;109,Yes,0.882088
970,5,15;22;35;85;109,Yes,0.882088
971,5,15;22;35;91;109,Yes,1.49
972,5,15;22;35;92;109,Yes,0.882088
973,5,15;22;35;93;109,Yes,0.882088
974,5,15;22;35;95;109,Yes,0.882088
975,5,15;22;35;96;109,Yes,0.882088
976,5,15;22;35;99;109,Yes,0.882088
977,5,15;22;35;100;109,Yes,0.882088
978,5,15;22;35;101;109,Yes,0.833903
979,5,15;22;35;102;109,Yes,0.882088
980,5,15;22;35;103;109,Yes,0.882088
981,5,15;22;35;108;109,Yes,0.882088
982,5,15;22;35;83;109,Yes,1.89421
983,4,15;22;43;109,Yes,0.833903
984,5,15;22;43;44;109,Yes,0.882088
985,5,15;22;43;47;109,Yes,0.882088
986,5,15;22;43;54;109,Yes,0.833903
987,5,15;22;43;59;109,Yes,0.882088
988,5,15;22;43;60;109,Yes,0.882088
989,5,15;22;43;64;109,Yes,0.882088
990,5,15;22;43;70;109,Yes,0.882088
991,5,15;22;43;75;109,Yes,0.882088
992,5,15;22;43;79;109,Yes,0.833903
993,5,15;22;43;81;109,Yes,0.882088
994,5,15;22;43;84;109,Yes,0.882088
995,5,15;22;43;85;109,Yes,0.882088
996,5,15;22;43;91;109,Yes,1.49
997,5,15;22;43;92;109,Yes,0.882088
998,5,15;22;43;93;109,Yes,0.882088
999,5,15;22;43;95;109,Yes,0.882088
1000,5,15;22;43;96;109,Yes,0.882088
1001,5,15;22;43;99;109,Yes,0.882088
1002,5,15;22;43;100;109,Yes,0.882088
1003,5,15;22;43;101;109,Yes,0.833903
1004,5,15;22;43;102;109,Yes,0.882088
1005,5,15;22;43;103;109,Yes,0.882088
1006,5,15;22;43;108;109,Yes,0.882088
1007,5,15;22;43;83;109,Yes,1.82796
1008,4,15;22;44;109,Yes,0.833903
1009,5,15;22;44;47;109,Yes,1.36038
1010,5,15;22;44;54;109,Yes,0.833903
1011,5,15;22;44;59;109,Yes,1.36038
1012,5,15;22;44;60;109,Yes,1.36038
1013,5,15;22;44;64;109,Yes,1.36038
1014,5,15;22;44;70;109,Yes,0.882088
1015,5,15;22;44;75;109,Yes,0.882088
1016,5,15;22;44;79;109,Yes,0.833903
1017,5,15;22;44;81;109,Yes,1.36038
1018,5,15;22;44;84;109,Yes,1.36038
1019,5,15;22;44;85;109,Yes,1.36038
1020,5,15;22;44;91;109,Yes,1.87355
1021,5,15;22;44;92;109,Yes,0.882088
1022,5,15;22;44;93;109,Yes,1.36038
1023,5,15;22;44;95;109,Yes,1.36038
1024,5,15;22;44;96;109,Yes,1.36038
1025,5,15;22;44;99;109,Yes,1.36038
1026,5,15;22;44;100;109,Yes,1.36038
1027,5,15;22;44;101;109,Yes,0.833903
1028,5,15;22;44;102;109,Yes,1.36038
1029,5,15;22;44;103;109,Yes,1.36038
1030,5,15;22;44;108;109,Yes,0.882088
1031,5,15;21;22;44;109,Yes,0.833903
1032,5,15;22;44;67;109,Yes,1.36003
1033,5,15;22;44;83;109,Yes,1.99593
1034,5,15;22;44;86;109,Yes,1.3122
1035,5,15;22;44;97;109,Yes,1.66088
1036,5,15;22;44;105;109,Yes,1.3122
1037,4,15;22;47;109,Yes,0.833903
1038,5,15;22;47;54;109,Yes,0.833903
1039,5,15;22;47;59;109,Yes,0.882088
1040,5,15;22;47;60;109,Yes,0.882088
1041,5,15;22;47;64;109,Yes,0.882088
1042,5,15;22;47;70;109,Yes,0.882088
1043,5,15;22;47;75;109,Yes,0.882088
1044,5,15;22;47;79;109,Yes,0.833903
1045,5,15;22;47;81;109,Yes,0.882088
1046,5,15;22;47;84;109,Yes,0.882088
1047,5,15;22;47;85;109,Yes,0.882088
1048,5,15;22;47;91;109,Yes,1.49
1049,5,15;22;47;92;109,Yes,0.882088
1050,5,15;22;47;93;109,Yes,0.882088
1051,5,15;22;47;95;109,Yes,0.882088
1052,5,15;22;47;96;109,Yes,0.882088
1053,5,15;22;47;99;109,Yes,0.882088
1054,5,15;22;47;100;109,Yes,0.882088
1055,5,15;22;47;101;109,Yes,0.833903
1056,5,15;22;47;102;109,Yes,0.882088
1057,5,15;22;47;103;109,Yes,0.882088
1058,5,15;22;47;108;109,Yes,1.36038
1059,5,15;22;47;71;109,Yes,1.3122
1060,5,15;22;47;83;109,Yes,2.12849
1061,4,15;22;54;109,Yes,0.6561
1062,5,15;22;54;59;109,Yes,0.833903
1063,5,15;22;54;60;109,Yes,0.833903
1064,5,15;22;54;64;109,Yes,0.833903
1065,5,15;22;54;70;109,Yes,0.833903
1066,5,15;22;54;75;109,Yes,0.833903
1067,5,15;22;54;79;109,Yes,0.6561
1068,5,15;22;54;81;109,Yes,0.833903
1069,5,15;22;54;84;109,Yes,0.833903
1070,5,15;22;54;85;109,Yes,0.833903
1071,5,15;22;54;91;109,Yes,1.3122
1072,5,15;22;54;92;109,Yes,0.833903
1073,5,15;22;54;93;109,Yes,0.833903
1074,5,15;22;54;95;109,Yes,0.833903
1075,5,15;22;54;96;109,Yes,0.833903
1076,5,15;22;54;99;109,Yes,0.833903
1077,5,15;22;54;100;109,Yes,0.833903
1078,5,15;22;54;101;109,Yes,0.6561
1079,5,15;22;54;102;109,Yes,0.833903
1080,5,15;22;54;103;109,Yes,0.833903
1081,5,15;22;54;108;109,Yes,0.833903
1082,5,15;22;54;83;109,Yes,1.33634
1083,4,15;22;59;109,Yes,0.833903
1084,5,15;22;59;60;109,Yes,0.882088
1085,5,15;22;59;64;109,Yes,0.882088
1086,5,15;22;59;70;109,Yes,0.882088
1087,5,15;22;59;75;109,Yes,0.882088
1088,5,15;22;59;79;109,Yes,0.833903
1089,5,15;22;59;81;109,Yes,0.882088
1090,5,15;22;59;84;109,Yes,0.882088
1091,5,15;22;59;85;109,Yes,0.882088
1092,5,15;22;59;91;109,Yes,1.49
1093,5,15;22;59;92;109,Yes,0.882088
1094,5,15;22;59;93;109,Yes,0.882088
1095,5,15;22;59;95;109,Yes,0.882088
1096,5,15;22;59;96;109,Yes,0.882088
1097,5,15;22;59;99;109,Yes,0.882088
1098,5,15;22;59;100;109,Yes,0.882088
1099,5,15;22;59;101;109,Yes,0.833903
1100,5,15;22;59;102;109,Yes,0.882088
1101,5,15;22;59;103;109,Yes,0.882088
1102,5,15;22;59;108;109,Yes,0.882088
1103,5,15;22;59;83;109,Yes,1.82796
1104,4,15;22;60;109,Yes,0.833903
1105,5,15;22;60;64;109,Yes,0.882088
1106,5,15;22;60;70;109,Yes,0.882088
1107,5,15;22;60;75;109,Yes,0.882088
1108,5,15;22;60;79;109,Yes,0.833903
1109,5,15;22;60;81;109,Yes,0.882088
1110,5,15;22;60;84;109,Yes,0.882088
1111,5,15;22;60;85;109,Yes,0.882088
1112,5,15;22;60;91;109,Yes,1.49
1113,5,15;22;60;92;109,Yes,0.882088
1114,5,15;22;60;93;109,Yes,0.882088
1115,5,15;22;60;95;109,Yes,0.882088
1116,5,15;22;60;96;109,Yes,0.882088
1117,5,15;22;60;99;109,Yes,0.882088
1118,5,15;22;60;100;109,Yes,0.882088
1119,5,15;22;60;101;109,Yes,0.833903
1120,5,15;22;60;102;109,Yes,0.882088
1121,5,15;22;60;103;109,Yes,0.882088
1122,5,15;22;60;108;109,Yes,1.36038
1123,5,15;22;60;83;109,Yes,1.89421
1124,4,15;22;64;109,Yes,0.833903
1125,5,15;22;64;70;109,Yes,0.882088
1126,5,15;22;64;75;109,Yes,0.882088
1127,5,15;22;64;79;109,Yes,0.833903
1128,5,15;22;64;81;109,Yes,0.882088
1129,5,15;22;64;84;109,Yes,0.882088
1130,5,15;22;64;85;109,Yes,0.882088
1131,5,15;22;64;91;109,Yes,1.49
1132,5,15;22;64;92;109,Yes,0.882088
1133,5,15;22;64;93;109,Yes,0.882088
1134,5,15;22;64;95;109,Yes,0.882088
1135,5,15;22;64;96;109,Yes,0.882088
1136,5,15;22;64;99;109,Yes,0.882088
1137,5,15;22;64;100;109,Yes,0.882088
1138,5,15;22;64;101;109,Yes,0.833903
1139,5,15;22;64;102;109,Yes,0.882088
1140,5,15;22;64;103;109,Yes,0.882088
1141,5,15;22;64;108;109,Yes,1.36038
1142,5,15;22;64;83;109,Yes,1.89421
1143,4,15;22;70;109,Yes,0.833903
1144,5,15;22;70;75;109,Yes,0.882088
1145,5,15;22;70;79;109,Yes,0.833903
1146,5,15;22;70;81;109,Yes,0.882088
1147,5,15;22;70;84;109,Yes,0.882088
1148,5,15;22;70;85;109,Yes,0.882088
1149,5,15;22;70;91;109,Yes,1.36038
1150,5,15;22;70;92;109,Yes,0.882088
1151,5,15;22;70;93;109,Yes,0.882088
1152,5,15;22;70;95;109,Yes,0.882088
1153,5,15;22;70;96;109,Yes,0.882088
1154,5,15;22;70;99;109,Yes,0.882088
1155,5,15;22;70;100;109,Yes,0.882088
1156,5,15;22;70;101;109,Yes,0.833903
1157,5,15;22;70;102;109,Yes,0.882088
1158,5,15;22;70;103;109,Yes,0.882088
1159,5,15;22;70;108;109,Yes,0.882088
1160,5,15;22;70;83;109,Yes,1.89421
1161,4,15;22;75;109,Yes,0.833903
1162,5,15;22;75;79;109,Yes,0.833903
1163,5,15;22;75;81;109,Yes,0.882088
1164,5,15;22;75;84;109,Yes,0.882088
1165,5,15;22;75;85;109,Yes,0.882088
1166,5,15;22;75;91;109,Yes,1.49
1167,5,15;22;75;92;109,Yes,0.882088
1168,5,15;22;75;93;109,Yes,0.882088
1169,5,15;22;75;95;109,Yes,0.882088
1170,5,15;22;75;96;109,Yes,0.882088
1171,5,15;22;75;99;109,Yes,0.882088
1172,5,15;22;75;100;109,Yes,0.882088
1173,5,15;22;75;101;109,Yes,0.833903
1174,5,15;22;75;102;109,Yes,0.882088
1175,5,15;22;75;103;109,Yes,0.882088
1176,5,15;22;75;108;109,Yes,0.882088
1177,5,15;22;75;83;109,Yes,1.89421
1178,4,15;22;79;109,Yes,0.6561
1179,5,15;22;79;81;109,Yes,0.833903
1180,5,15;22;79;84;109,Yes,0.833903
1181,5,15;22;79;85;109,Yes,0.833903
1182,5,15;22;79;91;109,Yes,1.3122
1183,5,15;22;79;92;109,Yes,0.833903
1184,5,15;22;79;93;109,Yes,0.833903
1185,5,15;22;79;95;109,Yes,0.833903
1186,5,15;22;79;96;109,Yes,0.833903
1187,5,15;22;79;99;109,Yes,0.833903
1188,5,15;22;79;100;109,Yes,0.833903
1189,5,15;22;79;101;109,Yes,0.6561
1190,5,15;22;79;102;109,Yes,0.833903
1191,5,15;22;79;103;109,Yes,0.833903
1192,5,15;22;79;108;109,Yes,0.833903
1193,5,15;22;79;83;109,Yes,1.33634
1194,4,15;22;81;109,Yes,0.833903
1195,5,15;22;81;84;109,Yes,0.882088
1196,5,15;22;81;85;109,Yes,0.882088
1197,5,15;22;81;91;109,Yes,1.49
1198,5,15;22;81;92;109,Yes,0.882088
1199,5,15;22;81;93;109,Yes,0.882088
1200,5,15;22;81;95;109,Yes,0.882088
1201,5,15;22;81;96;109,Yes,0.882088
1202,5,15;22;81;99;109,Yes,0.882088
1203,5,15;22;81;100;109,Yes,0.882088
1204,5,15;22;81;101;109,Yes,0.833903
1205,5,15;22;81;102;109,Yes,0.882088
1206,5,15;22;81;103;109,Yes,0.882088
1207,5,15;22;81;108;109,Yes,1.36038
1208,5,15;22;71;81;109,Yes,1.3122
